text,id
"['Número do Matrícula em distorção no ensino fundamental  em 2007 na cidade Irauçuba ', 'Número do Matrícula em distorção no ensino fundamental na cidade Irauçuba 1111.0 ']",169
"['Quantidade no Matrícula em distorção no ensino médio na cidade Irauçuba em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Irauçuba 1111.0 ']",170
"['Número do Matrícula em distorção no ensino fundamental  em 2007 na cidade Itaiçaba ', 'Número do Matrícula em distorção no ensino fundamental na cidade Itaiçaba 171.0 ']",171
"['Quais os números Matrícula em distorção no ensino médio no município Itaiçaba em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: no município Itaiçaba 171.0']",172
"['Quantidade no Matrícula em distorção no ensino fundamental na unidade geográfica Itaitinga em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na unidade geográfica Itaitinga 2026.0 ']",173
"['Qual o Matrícula em distorção no ensino médio na cidade Itaitinga em 2007 ', 'O Matrícula em distorção no ensino médio na cidade Itaitinga é 2026.0 ']",174
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2007 no município Itapajé ', 'O valor do Matrícula em distorção no ensino fundamental: no município Itapajé 2390.0 ']",175
"['Quais os números Matrícula em distorção no ensino médio na cidade Itapajé em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: na cidade Itapajé 2390.0']",176
"['Quantidade no Matrícula em distorção no ensino fundamental na cidade Itapipoca em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na cidade Itapipoca 4586.0 ']",177
"['Qual o Matrícula em distorção no ensino médio no município Itapipoca em 2007 ', 'O Matrícula em distorção no ensino médio no município Itapipoca é 4586.0 ']",178
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 na cidade Itapiúna ', 'O nível do Matrícula em distorção no ensino fundamental na cidade Itapiúna é: 806.0 ']",179
"['Qual do nível do Matrícula em distorção no ensino médio em 2007 na cidade Itapiúna ', 'O nível do Matrícula em distorção no ensino médio na cidade Itapiúna é: 806.0 ']",180
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2007 na unidade geográfica Itarema ', 'O valor do Matrícula em distorção no ensino fundamental: na unidade geográfica Itarema 1280.0 ']",181
"['Número do Matrícula em distorção no ensino médio  em 2007 na cidade Itarema ', 'Número do Matrícula em distorção no ensino médio na cidade Itarema 1280.0 ']",182
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2007 no município Itatira ', 'O valor do Matrícula em distorção no ensino fundamental: no município Itatira 1908.0 ']",183
"['Qual do nível do Matrícula em distorção no ensino médio em 2007 na unidade geográfica Itatira ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Itatira é: 1908.0 ']",184
"['Quantidade no Matrícula em distorção no ensino fundamental na unidade geográfica Jaguaretama em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na unidade geográfica Jaguaretama 1132.0 ']",185
"['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Jaguaretama em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Jaguaretama 1132.0 ']",186
"['Qual o Matrícula em distorção no ensino fundamental no município Jaguaribara em 2007 ', 'O Matrícula em distorção no ensino fundamental no município Jaguaribara é 384.0 ']",187
"['Qual o Matrícula em distorção no ensino médio na unidade geográfica Jaguaribara em 2007 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Jaguaribara é 384.0 ']",188
"['Quantidade no Matrícula em distorção no ensino fundamental no município Jaguaribe em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: no município Jaguaribe 1955.0 ']",189
"['Quantidade no Matrícula em distorção no ensino médio na cidade Jaguaribe em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Jaguaribe 1955.0 ']",190
"['Quais os números Matrícula em distorção no ensino fundamental no município Jaguaruana em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Jaguaruana 1242.0']",191
"['Qual o Matrícula em distorção no ensino médio na cidade Jaguaruana em 2007 ', 'O Matrícula em distorção no ensino médio na cidade Jaguaruana é 1242.0 ']",192
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 na unidade geográfica Jardim ', 'O nível do Matrícula em distorção no ensino fundamental na unidade geográfica Jardim é: 1393.0 ']",193
"['Qual do nível do Matrícula em distorção no ensino médio em 2007 na unidade geográfica Jardim ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Jardim é: 1393.0 ']",194
"['Qual o Matrícula em distorção no ensino fundamental no município Jati em 2007 ', 'O Matrícula em distorção no ensino fundamental no município Jati é 175.0 ']",195
"['Qual do nível do Matrícula em distorção no ensino médio em 2007 no município Jati ', 'O nível do Matrícula em distorção no ensino médio no município Jati é: 175.0 ']",196
"['Número do Matrícula em distorção no ensino fundamental  em 2007 no município Jijoca de Jericoacoara ', 'Número do Matrícula em distorção no ensino fundamental no município Jijoca de Jericoacoara 378.0 ']",197
"['Número do Matrícula em distorção no ensino médio  em 2007 no município Jijoca de Jericoacoara ', 'Número do Matrícula em distorção no ensino médio no município Jijoca de Jericoacoara 378.0 ']",198
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 no município Juazeiro do Norte ', 'O nível do Matrícula em distorção no ensino fundamental no município Juazeiro do Norte é: 8773.0 ']",199
"['Qual o Matrícula em distorção no ensino médio no município Juazeiro do Norte em 2007 ', 'O Matrícula em distorção no ensino médio no município Juazeiro do Norte é 8773.0 ']",200
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 no município Jucás ', 'O nível do Matrícula em distorção no ensino fundamental no município Jucás é: 731.0 ']",201
"['Qual do valor do Matrícula em distorção no ensino médio  em 2007 na unidade geográfica Jucás ', 'O valor do Matrícula em distorção no ensino médio: na unidade geográfica Jucás 731.0 ']",202
"['Qual o Matrícula em distorção no ensino fundamental na unidade geográfica Lavras da Mangabeira em 2007 ', 'O Matrícula em distorção no ensino fundamental na unidade geográfica Lavras da Mangabeira é 1955.0 ']",203
"['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Lavras da Mangabeira em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Lavras da Mangabeira 1955.0 ']",204
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2007 no município Limoeiro do Norte ', 'O nível do Matrícula em distorção no ensino fundamental no município Limoeiro do Norte é: 1258.0 ']",205
"['Qual o Matrícula em distorção no ensino médio na cidade Limoeiro do Norte em 2007 ', 'O Matrícula em distorção no ensino médio na cidade Limoeiro do Norte é 1258.0 ']",206
"['Qual o Matrícula em distorção no ensino fundamental no município Madalena em 2007 ', 'O Matrícula em distorção no ensino fundamental no município Madalena é 986.0 ']",207
"['Qual do nível do Matrícula em distorção no ensino médio em 2007 no município Madalena ', 'O nível do Matrícula em distorção no ensino médio no município Madalena é: 986.0 ']",208
"['Quantidade no Matrícula em distorção no ensino fundamental no município Maracanaú em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: no município Maracanaú 7561.0 ']",209
"['Qual o Matrícula em distorção no ensino médio na unidade geográfica Maracanaú em 2007 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Maracanaú é 7561.0 ']",210
"['Qual o Matrícula em distorção no ensino fundamental na cidade Maranguape em 2007 ', 'O Matrícula em distorção no ensino fundamental na cidade Maranguape é 2481.0 ']",211
"['Quais os números Matrícula em distorção no ensino médio na unidade geográfica Maranguape em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: na unidade geográfica Maranguape 2481.0']",212
"['Qual o Matrícula em distorção no ensino fundamental na unidade geográfica Marco em 2007 ', 'O Matrícula em distorção no ensino fundamental na unidade geográfica Marco é 1482.0 ']",213
"['Quais os números Matrícula em distorção no ensino médio no município Marco em 2007 ', 'Os números do Matrícula em distorção no ensino médio são: no município Marco 1482.0']",214
"['Quais os números Matrícula em distorção no ensino fundamental na cidade Martinópole em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Martinópole 607.0']",215
"['Qual do nível do Matrícula em distorção no ensino médio em 2007 no município Martinópole ', 'O nível do Matrícula em distorção no ensino médio no município Martinópole é: 607.0 ']",216
"['Número do Matrícula em distorção no ensino fundamental  em 2007 na unidade geográfica Massapê ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Massapê 2642.0 ']",217
"['Qual do nível do Matrícula em distorção no ensino médio em 2007 no município Massapê ', 'O nível do Matrícula em distorção no ensino médio no município Massapê é: 2642.0 ']",218
"['Quantidade no Matrícula em distorção no ensino fundamental na cidade Mauriti em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na cidade Mauriti 2826.0 ']",219
"['Qual do valor do Matrícula em distorção no ensino médio  em 2007 na unidade geográfica Mauriti ', 'O valor do Matrícula em distorção no ensino médio: na unidade geográfica Mauriti 2826.0 ']",220
"['Número do Matrícula em distorção no ensino fundamental  em 2007 na cidade Meruoca ', 'Número do Matrícula em distorção no ensino fundamental na cidade Meruoca 831.0 ']",221
"['Número do Matrícula em distorção no ensino médio  em 2007 na unidade geográfica Meruoca ', 'Número do Matrícula em distorção no ensino médio na unidade geográfica Meruoca 831.0 ']",222
"['Quais os números Matrícula em distorção no ensino fundamental na cidade Milagres em 2007 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Milagres 1454.0']",223
"['Quantidade no Matrícula em distorção no ensino médio na cidade Milagres em 2007 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Milagres 1454.0 ']",224
"['Quantidade no Matrícula em distorção no ensino fundamental no município Milhã em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: no município Milhã 497.0 ']",225
"['Qual o Matrícula em distorção no ensino médio na cidade Milhã em 2007 ', 'O Matrícula em distorção no ensino médio na cidade Milhã é 497.0 ']",226
"['Quantidade no Matrícula em distorção no ensino fundamental na unidade geográfica Miraíma em 2007 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na unidade geográfica Miraíma 724.0 ']",227
"['Qual do nível do Matrícula em distorção no ensino médio em 2007 no município Miraíma ', 'O nível do Matrícula em distorção no ensino médio no município Miraíma é: 724.0 ']",228
